id,name,text
e4f78caa5673d9ff01037408,Uribe,"Cumplen la amenaza de destruir la economía, ojo con el 22 "
5cdff85a0f1e2276654ef3c0,Uribe,".@mindefensa atribuyó a El Paisa atentado en El Caguán.

➡ "
e229d4b92a31a94c26718948,Petro,"El país tiene que presionar un cambio de la política de vacunación.

El país debe presionar como toda la humanidad el levantamiento de las patentes para poder producir masivamente las vacunas."
10956d114f9606aa6e298033,Petro,"Que las madres de Colombia tengan una policía que cuide a sus hijos y no que los torture y los mate.

La reestructuración de la policia es inaplazable. "
45914ca3a5ff3741106ed889,Uribe,"Al aire en @Horadelaverdad con el Dr. @FlondonoHoyos 

Siga entrevista aquí: 
"
c9c0a5777de416fa46338dac,Lopez,"Hoy Bogotá continúa modo #RockAlParque2022! Conozcan la programación de hoy 👇

El IDEAM pronostica lluvias en la tarde. Buen abrigo y precaución. 

Estamos listos para recibirlos con @idartes. Vayan a comprar a la zona de emprendimientos. Que sea una gran jornada llena de rock! "
455664189c2b26759c634533,Petro,"Después de tan hermosas marchas en Medellín, vino la noche y con ella la muerte de Duque. Esto esta pasando en estos momentos. Numerosos heridos. "
6f03976027e0ed5adb2d7f11,Petro,"Entre la alegría de conocer gente bonita, juiciosa, trabajadora y, la desazón, miedo y rabia de lo que me hacen mientras no estaba en mi casa, se tomaron el trabajo de hacer un enorme hueco en una tapia gruesa, me van a tumbar la casa o que? Que pretenden? Cuál es el mensaje?  "
7129cee8a607f46bd67a4663,Petro,"Duque prometió matrícula cero en primer semestre, y el Centro Democrático fue uno de los que votó en contra.  Así juegan con la gente."
408a91a264752f145adfa587,Uribe,Que dolor tan grande la muerte de mi amiga Derly Pastrana. Su valor y tenacidad son  un ejemplo para todos . Sobrevivió y superó las situaciones más duras que un ser humano pueda vivir y sin embargo veía el futuro con optimismo y su capacidad de lucha era infinita.
9e2fee60722f89156518fcd9,Petro,"Cuando el gobierno nacional priorizó salvar banqueros y empresas, que no necesitaban ayuda, condenó a la muerte a decenas de miles de personas, como dice Carmenza Saldias

Es necesaria una cuarentena estricta pero para que no haya hambre se necesita de una renta básica eficaz. "
c4aeef4dcff83d4d1bd7682a,Lopez,"Éxito total la 3ra edición del Festival #PatrimoniosEnRuana! Usme recibió a cientos de asistentes que llegaron a aprender de gastronomía, patrimonio natural, arqueológico y a disfrutar de música en vivo, siembra de árboles, lectura al aire libre y la feria #HechoEnBogotá "
0d6b2858e280c977c2f81f67,Petro,"La lista al ser cerrado hará que la mitad de las curules elegidas sean efectivamente de mujeres, es un paso histórico a la igualdad de género.

Un colegio electoral colectivo seleccionará las candidaturas y su orden. Habrá consultas ciudadanas en los departamentos que lo quieran"
8d8b44dbe342cbb3472c4a1f,Uribe,"Como me da pereza ir de uno en uno, acá les dejo el listado de junio de RUTA N....el desespero es mucho...@QuinteroCalle te vamos a sacar... "
c38a9465038fd2d2bf140b9c,Lopez,"Con #SaludAMiBarrio la salud va al territorio para brindar atención en los hogares. Hemos llegado a más de 751 mil personas, 1.600 atenciones en salud mental y más de 25 mil medicamentos entregados en casa. Salud preventiva y cuidado para las familias! #TrabajoQueDaResultados "
6c4a72d936cd4f6dfff4a55c,Lopez,"#EnVivo 🔴 | A esta hora junto a @Educacionbogota damos la bienvenida a nuestras estudiantes de primera infancia del Liceo Femenino Mercedes Nariño que hoy retornan a sus salones luego de casi un año de ausencia. 

Conéctense aquí 👇🏻

"
4702e0250b3cf51af273012a,Lopez,"Desde el inicio de la pandemia, Bogotá se ha propuesto, y siempre ha logrado, atender a todos los pacientes que llegan a urgencias en busca de una UCI. Y vamos a seguir haciéndolo.

Todo nuestro personal de salud de primera línea ya está vacunado con dos dosis. "
548b8d790d43a9b0154a6028,Petro,"Soy apolítico, no soy de derecha ni de izquierda. ¹ 

_____
¹ Soy de derecha"
7eb3b41005c6bab5a0569b70,Petro,"El Consejo de Estado ha fallado en contra de la solicitud de pérdida de investidura que el ciudadano Cely trató de adelantar contra mi.

Superamos hasta ahora todos los intentos de impedir el ejercicio de mis derechos políticos."
f34a36ba4efa087379c92210,Petro,La crisis económica de Gran Bretaña comenzó cuando se intentó rebajar los impuestos a los más ricos. Hoy renuncia la primera ministra Liz Truss. Una lección que hay que aprender. 
a0121d0683a364c6433ee6d2,Petro,"Solo el 20% de la población de países pobres y en desarrollo se vacunará en el 2021. Mientras el 50% de todas las vacunas irán a los países ricos, vacunando toda su población

Esta desigualdad dejará millones de muertos en nuestros países.

Proponemos:
 "
6100133a19de25cd2e714e40,Petro,Del gobierno de Duque existe unas vigencias futuras por 12 billones de pesos para la primera línea del metro. Eso no es suficiente dado el salto de la tasa de cambio. Es necesario el dialogo entre la alcaldía y la nación para asegurar la continuidad de la obra.
082777249a5b7841f0fe695e,Uribe,Denuncian que la minga indígena llegó a Cali en bus universitario  vía @QhuboCali
50806d6c06ad13be47d1ae13,Lopez,"La hipocresía política desde la comodidad del sueldo, el zoom y twitter mientras los ciudadanos padecen en las calles ataques de algunos migrantes venezolanos muy violentos.

Y por denunciar esa realidad y enfrentarla además insultan a los bogotanos y colombianos como xenófobos. "
6cdba89fce757277dc48d0bd,Lopez,"Hoy tendremos un día con planes navideños imperdibles: 
•Show Árbol de la Abundancia  
•Ciclovía nocturna y fiesta cumpleaños 6:30p.m. P. Nacional

•Ferias navideñas #HechoEnBogotá

#QuédateConLoMejorDeBogotá "
901f7390cad76b6a6a220882,Petro,#NoticieroW | Dirigencia del Verde se equivoca haciendo reuniones a manteles y en clubes: @CamiloRomero &gt;&gt;  
49cda19e2f49f0c61b9abbe3,Uribe,"Café 125 Kg $2.320.000 Bolsa NY US$2,2

Azucar US$17.99 libra
Dolar TRM $4.369,70 Euro $4.457,89
Oil: Brent US$104.12 WTI US$102.15
Metales: Oro US$1.741,17 onza Plata US$19.22 onza Platino US$867 onza Cobre US$7.525 tonelada Niquel US$22.200 tonelada.
"
9c0af597346f527de56e3411,Lopez,"La basura no es basura, es una iniciativa del @idartes y @habitatbogota en la que las comunidades expresan sus saberes y soluciones sobre problemáticas que involucran el manejo de residuos sólidos.
Conoce cómo se desarrollan estos espacios✨

📹 Diego Llorente 🎤 Luis Holguín "
09c248b6711bb4dc2eb6a859,Lopez,Pilas: cambiaron la programación y Skateboarding se estrena en los #JuegosOlimpicos a las 6:30pm hora de Colombia. Con nuestro gran Jhancarlos González del #EquipoBogotá
f97516141b4f991462417530,Lopez,"Los gestores de convivencia y la Policía recuperaron rápidamente los buses, desbloquearon la vía y judicializaron los responsables.

Ni Bogotá ni Colombia se merecen esta forma destructiva de hacer campaña para ganar la Presidencia. Respeten a la ciudadanía y sus bienes públicos!"
12e3809677c4d51f1ca1ebf8,Petro,"Terrorismo de estado. Por esto votó la mayoría del Congreso de la República 

Nosotros proponemos un pacto social "
83dd464356dd50525f0d70a7,Lopez,"¡En Bogotá tomamos decisiones basadas en cifras! Si vives en alguna de las 9 UPZ en cuarentena estricta quédate en casa.🏠

Recuerda seguir siempre las medidas de autocuidado:
Espacios ventilados🍃
Distanciamiento físico👤➖➖👤
Tapabocas😷
Lavado de manos frecuente🤲🚰 "
9797d77ac77ce62dac3b5974,Uribe,"Entrevista @RevistaSemana 06/09/21 

""Droga no, emprendimiento si y ella tiene su producto la keratina(..) este país tiene que pensar en lo que se ha llamado una amnistía y depronto yo la llamé mal, esto es en darle la segunda oportunidad a muchos colombianos"" "
513c24b330cfbdb1517edd2c,Uribe,"Comunidad informa:

“En la Mojana el Cauca amenaza destruir cascos urbanos como Arrastres en Guaranda, y hay filtraciones en la Boca del Humo que pueden aumentar la destrucción del Dique”"
406dabcd49647485c01ba354,Petro,"Bienvenida @urianaguariyu a la consulta presidencial del Pacto Histórico, hoy hay precandidatos presidenciales de la izquierda, de negritudes, de los indigenas, del centro politico, de las mujeres, en la construcción del gran torrente diverso de la victoria popular en el año 2022 "
e8a7ae2e743d2829935a869d,Uribe,"Café $1.870.000, Bolsa NY 2.01 USD

Azúcar USD 18.35 libra
Dólar TRM $3.918,49 Euro $4.647,03
Petróleo WTI: USD 71.88 Brent: USD 74.60
Oro USD 1.796,50 onza Plata USD 25.365 onza Platino USD 1.065 onza Cobre USD 9.271,50 tonelada Níquel USD 18.382 tonelada
"
aca648d994617dc475dac5d9,Petro,"Duque le pidió a Trump que declarase terrorista a Cuba, solo por haber aceptado la propuesta que el anterior gobierno colombiano hizo para que prestase su territorio a negociaciones de paz con Farc/ELN
 
Esa propuesta hace agua en todo el mundo

Vergüenza "
840b970e3d2106fb46b50d01,Uribe,Incendian Palacio de Justicia de Tuluá 
4a706a98cb1f27f4bbdb1913,Uribe,"Hoy, con 34 años, puedo decirles a esas muchísimas mujeres que les han cerrado las puertas sólo por ser mujer y a esos miles de jóvenes a quienes les cortan sus sueños por su edad que, SI es posible romper esos tabúes."
c82a74079640c3e8937c9bc5,Petro,Para tu partido. 
c6cc3728d2f67f53b8f2825a,Uribe,"Compartimos nuestro boletín de investigación “ONG Comité de Solidaridad con los Presos Políticos: financiada por Cepeda, benefactora de Monsalve y auspiciadora de la salida del país de Deyanira Gómez”. Léalo en:

"
2aa67ac6934dfe1e2eee22c4,Lopez,"Gracias a @ELTIEMPO por asumir y financiar la vacunación de todos sus empleados y practicantes.

Todos los esfuerzos públicos y privados para avanzar rápido en vacunación son cruciales! Antes de que la variable Delta del covid19 nos pueda causar una cuarta ola dolorosa y mortal. "
aff44aa7c142d5a9e3bc2940,Petro,"Éste es el Perú 🇵🇪 profundo que no se dejó ""seducir el voto"" por el establecimiento y su candidata, la hija del criminal Fujimori.

Éste es el Perú 🇵🇪 profundo que mañana llegará a Lima a defender la victoria del profesor Castillo del Golpe de Estado fraguado por la élite limeña. "
fc1e41635cb1e9f254e432ef,Petro,"Usar con fines políticos el suicidio de un muchacho:
no tiene límites la porquería la política colombiana. 
Ni los tiene la falta de inteligencia y de imaginación moral de la gente, si creen que a un suicidio se le puede adjudicar así una causa."
cb04b49e43978be0466157b6,Petro,"El Cerrejón cierra operación después de despedir casi 300 trabajadores que, luego, bloquearon su línea férrea.

¿Por qué despidieron a los trabajadores? porque en el mundo no está comprando carbón

¿Por qué?

Porque si se consume más carbon perece la especie humana. "
f5a40432761e9654b898c6ea,Lopez,La decisión de vida a la que le apunta el POT es proteger el suelo rural y ambiental en lugar de depredarlo. Por eso la ALO sí se va a hacer hasta la calle 80 (ALO sur y centro). De ahí en adelante habrá una mejor alternativa con menor impacto ambiental. #ConoceElPot👇 
b9cf8c5829f7e5e288cb1727,Petro,"En un ejército democrático un sargento debe ter la oportunidad brindada por el estado de ser general

El estado tiene la obligación de hacer de cada persona que entra a la fuerza pública, un mejor ser humano. La educación superior debe ser entregada a cada integrante de la fuerza"
8cd655b0f8818eaff05dc6fd,Petro,"Lo cierto es que si la emisión va hacia la familia y el pequeño y mediano empresario y no al banco y sus grandes clientes, se produce una redistribución de la riqueza hacia abajo de la sociedad, mucho más sana productivamente

Quienes manejan el país no quieren esa redistribución"
61af562c25d872fea6954c46,Petro,"Hoy, la rentabilidad del ahorro pensional esta dependiendo de la tasa de interés pactada por el Estado en TES y por los peajes de vías concesionadas. Tal situación seguirá igual con nuestra reforma porque no tocaremos el ahorro pensional sino solo el destino de las cotizaciones"
c10824e7b7a3dd44ca485ef4,Lopez,En @Bogota reiteramos nuestro compromiso de 2mil becas para 2mil nuevos policías el año entrante; recibimos la buena noticia de que @MinInterior financiará mil becas más para policía en Bogotá y así reforzar su presencia. 
df2af0c3ea1e3af086522da9,Lopez,"Con valentía nos enseñaste que no es hora de callar.
Inaceptable la respuesta evasiva y negacionista del Estado Colombiano.
Pero ni te vas ni nos vamos a callar. La Justicia tendrá que llegar para ti y miles de mujeres, a pesar de la acción y representación vergonzosa del Estado. "
8daa35289ec5b2cfe16b6a46,Petro,"Este es mi discurso completo en el palacio de la moneda en Santiago de Chile a pocos meses de conmemorarse los 50 años del golpe asesino contra Allende y su pueblo.

"
c3155b8ebde2593be0069f63,Lopez,"Hoy y mañana tendremos jornada de adopción de perros y gatos en nuestra Plaza de La Vida La Santamaría, de 12 m. a 5 p.m.
Invitadisimos a que nos visiten, adopten un peludito:  y le den mucho amor. 
En Bogotá cuidamos y respetamos todas las formas de vida. "
38cc70ac01aa67115871ca07,Lopez,Hasta este 10 de noviembre hay plazo para que los bogotanos participen en la construcción del Plan Nacional de Desarrollo. Los invito a que dejen sus propuestas en el siguiente enlace del @DNP_Colombia👉 para que Bogotá siga avanzando! 
43b3145837cb36e4b9eff6a2,Petro,Asamblea de camprsinos cocaleros del Catatumbo. Hacia un verdadero plan de salida de la economía ilegal y para una región próspera 
6cd90b6bd206ad8c82008b4e,Petro,"URGENTE (1/3): La @ONPE_oficial de Perú ha restringido el acceso público a los datos de votación hasta hacerlos obsoletos. 

Expertos en datos de @ProgIntl_ES, incluidos lxs del @ceprdc, estamos sonando la voz de alarma."
f4167217ffeb5cf9e735c96c,Lopez,"El primer día de #JoropoAlParque fue un éxito! Miles de personas, amantes de la cultura llanera, llegaron a la Plaza de Bolívar a disfrutar de esta maravillosa muestra artística. Los esperamos hoy, desde la 1p.m. para seguir bailando al ritmo de la música de los llanos orientales  "
6e3fa87133af9989714cae18,Uribe,"No es una película de Zombies, es Philadelphia, US ayer. Y así están más de 800 condados en Estados Unidos; en la mayoría de estos condados la venta de estupefacientes es legal. "
9cb61b8faed6e271f5cfecb4,Petro,"Para quienes gusten de estadísticas, la Reforma tributaria que presentamos disminuirá el indice Gini, el indicador de la desigualdad, de 0.54 a 0.49."
da01694eca83aba5b3bf0223,Petro,"Si cada progresista logra ubicar diez perfiles de personas reales sumidas en las teorías de conspiración y deshacerlas con respeto, Podrá neutralizar un arma peligrosísima contra la democracia.

Hay que evitar construir burbujas comunicacionales entre nosostros mismos."
5b9d3ddf8b041c51c75f89df,Petro,Así hirieron a un periodista en Medellín 
f9c399ea01a478b072864d11,Lopez,"No hay derecho. Tanta ilusión para volver al campin para que hagan esto.

Inaceptable! Lo rechazamos y condenamos!

Desde @Bogota respaldamos las decisiones que la Dimayor tome al respecto. "
1de71a22a11b021db9d95f20,Petro,"Comparto la carta que firmamos mujeres de @ColombiaHumana_, a propósito de la partida de @angelamrobledo todavía pueden firmar. La agenda feminista permanecerá intacta, esas banderas quedan en casa. La construcción sigue. Unidas y fortalecidas, apostamos a la consulta sin vetos. "
6bb5394dde42e0edb51daeaa,Petro,"Paul Mason, analiza como el fascismo ha dejado de ser respuesta de clases medias y empresarios a las revoluciones obreras, para ser la respuesta al crecimiento del poder de la mujer, de los inmigrantes y a la disminución d consumos por la crisis climática
 "
c57b097b0a3e2b3a177787f3,Lopez,"🎊¡FELICIDADES!🎊 Gran presentación de Jhancarlos González, deportista del #EquipoBogotá, quien fue avanzando en el campeonato Mundial de Skateboarding hasta meterse en la serie final. 🥳 Este puesto podría clasificarlo a los Juegos Olímpicos de @Tokyo2020es 

#BuenasNoticias "
cbe2d442df3e53d63c8de25d,Uribe,"Aprobamos en primer debate la iniciativa de la bancada del @CeDemocratico, que busca crear un fondo adscrito a @mindefensa y administrado por ICETEX para conceder becas de educación superior a hijos de miembros de la Fuerza Pública muertos o heridos en el cumplimiento del deber. "
79ca3abcc1b0be1fb2db6dd5,Uribe,#EsUnHonorSerPolicía Derrumbando mitos de inseguridad en #Barranquilla  vía @YouTube
96c1a45a71df753a93616d90,Uribe,Jóvenes: empleo y emprendimiento - Periódico Debate  
09ef29ca78aaa4ff049e6ba3,Uribe,"Café $1.209.000, Bolsa NY USD 1,32

Azucar USD 16.94 libra
Dolar TRM $3.639,12 Euro $4.383,04
Oil WTI: USD 61.02 Brent: USD 64.04
Oro USD 1.791,17 onza Plata USD 25.88 onza Platino USD 1.185,00 onza Cobre USD 9.396,50 tonelada Niquel USD 16.144,00 tonelada
"
62b140b9cd8c977fa0147e19,Lopez,Una prohibición generalizada de parrillero afectaría a miles de motociclistas que usan la moto para su familia y trabajo. Sólo vamos a restringir el parrillero para motos de domiciliarios porque no lo necesitan y lo están usando delincuentes haciéndose pasar por domiciliarios.
559fc15114675bb0881a221e,Uribe,"Al filtrarse el viaje de los concejales a México, EPM emitió este comunicado: "
0ff8b371dee99569f7b5da6c,Petro,"Cordura en política significa luchar contra la corrupción. Quienes permiten que la mafia se apodere del estado solo conducen a la sociedad a al genocidio.

La historia de Guatemala y Colombia estan llenas de genocidios por entregar el estado a las mafias. "
4d7035c361f5c47ab5b4bd5d,Lopez,"Enfrentamos 7 crisis simultáneas con la mayor inversión social y de infraestructura y salimos adelante en año y medio!
Somos la capital con menor desempleo/informalidad/pobreza y con la mayor protección a la vida del país! 
#LaBogotáQueEstamosConstruyendo  "
19bd90fd518bcdbb1ae95f3a,Lopez,El Rescate Social y la reactivación económica en Bogotá están funcionando: hemos mitigado el impacto de la pobreza y reducido el desempleo. Las cifras del @DANE_Colombia así lo confirman. ¡Esa es una gran noticia! 
77c50e8aa666f3f337fa86c1,Uribe,"Los productores de leche del Norte de Antioquia han sido ejemplares trabajadores, hoy al borde de la ruina por costo de insumos"
562cdc80c6ac5661be24f996,Lopez,Agradezco a @CundinamarcaGob por trabajar de la mano con @Bogota; comprar a precios justos es el primer paso para construir paz y para avanzar en más estrategias que brindarán bienestar en todos los sentidos a la Región Metropolitana. 
4444ef5b54156af6e27c432c,Petro,"Mientras aprueban las leyes que llevan a millones de trabajadores a fondos privados de pensiones, para disfrute de Sarmiento, y en donde no recibirán pensión, los legisladores mismos se pasan a Colpensiones donde si recibirán pensión. "
774e1eb0443d9ff98a0ae3b7,Lopez,"13 atracadores capturados por @PoliciaBogota con armas blancas y de fuego, en flagrancia tras haber robado y herido a las víctimas, con celulares y otras pertenencias robadas en Transmilenio.

El Fiscal pidió detención en cárcel. El juez de garantías la negó y los dejó libres.🤦🏻‍♀️ "
8d3678092fe273e5db0dfa00,Uribe,"Promoción de valores ciudadanos: despierta en el niño la curiosidad por aprender, argumentar, escuchar, vivir en comunidad.

El odio sembrado por el adoctrinamiento de Fecode anula todo lo anterior."
eac29c2962bc735f7f0dee5f,Petro,"La transferencia del erario a la operación de transmilenio, sin reducción de tarifa al usuario lo cual hace que no sea una transferencia pública a los usuarios, es una capitalización, es decir compra de propiedad, si no, es un simple regalo inconstitucional al operador privado."
8e3a50042380abfb6b1c7e74,Uribe,1. La apuesta social del Gobierno Duque: 
cc48ccff86c0dddb973965da,Lopez,"El reconocimiento, respeto y dialogo son la vía. Seguiremos avanzando así en todas las localidades.
Esta semana concretamos 194.000 cupos de educación y empleo para jóvenes y mujeres con el SENA, nueva sede de la @UDistrital, record diario de vacunación y reactivación.
Avanzamos! "
50d5fc2b4468c2ee496b79b7,Lopez,"Apreciado Ministro. Seguramente las EPS/IPS mejoraran el agendamiento evitando aglomeración, pero le insistimos en que se nos permita a las Alcaldías coordinar y organizar lugares como coliseos donde podamos convocar sin barreras de EPS ni agendamiento y para mayores ir a su casa "
269db9c502e5f86b6753c9e3,Lopez,"El empleo de Emergencia para Jóvenes #RETO surge del diálogo con ellos en respuesta a sus necesidades sociales
Entregamos Transferencias Monetarias Condicionadas por $500 mil durante 6 meses para que mejoren sus condiciones sociales y de oportunidades
#BogotáNecesitaRescateSocial "
7aadacdadbd85faaa17bfbfc,Uribe,"Entrevista en @LaFM  26/08/21

Sobre proyecto de la llamada amnistía:

""Es un proyecto que tiene todo el cuidado de la protección de las víctimas, de la protección de la verdad, de la separación de delitos, estamos buscando un alivio para las Fuerzas Armadas"" "
14880cf7b53f928ec4b3715f,Lopez,"Agradezco a la ciudadanía de Bogotá por quedarse en casa; empezamos desde el jueves a las 8:P.M. nuestra cuarentena general e iremos hasta este lunes a las 4:00 A.M

Quédense en casa y no hagan reuniones sociales ni familiares con personas con las que no convivan, es muy riesgoso "
162f3580ea79b48468c19eff,Petro,"La garantía de los derechos de las gentes es la base de la convivencia social, es decir de la Paz

Gaviria fracasó históricamente; los mercados en la salud, la educación, las pensiones, el agua, no garantizaron los derechos de los colombianos. La paz no fue posible"
31606b35d3fd38112227044b,Petro,Macabro relato del General Gabriel  Rincón... “saque cadaveres del anfiteatro y unifórmelos”  Asesinos. 
6cac1c4098e13deb01749a65,Lopez,"Sigámonos cuidando. Si sospecha que puede estar contagiado de COVID-19 o tiene algún síntoma vaya a nuestros puntos de toma gratuita de pruebas. Evita aglomeraciones, usa tapabocas y quédate en casa. "
b919d41636c1e0ddff015d45,Petro,"Invito a contestarle con argumentos y sin groserías  toda(o)s, quienes han hecho comentarios sobre su trino, así haremos superar mentalidades ingenuas que caen en el fascismo."
ce497f7de50672095f26e4ce,Petro,"Algunas perlas de @AngelicaLozanoC en la W:

1. “Elsa Noguera es una pequeña Gigante”
2. “El verde no va a ningún lado, vienen a nosotros”
2. “Estamos en contra de extremismos, nos quieren desaparecer”
4. “Fajardo, Galán harían parte de un trajeton lindo de los verdes”

Dios mío."
afcf0c38f387733e9132abd9,Uribe,"Ánimo pueblo de Cuba, en la democracia la libertad estimula la imaginación para las soluciones sociales, empeorar es el único futuro socialista. "
4e7e0025ae06a5f82d7acbbd,Lopez,"Bogotá lleva 12 años tratando de actualizar su POT. Llegó el momento de decidir juntos cómo queremos vivir en el presente y consolidar el futuro de nuestra ciudad y de la región. Con este POT vamos a reactivar, reverdecer y recuperar a Bogotá. #ConElPotBogotáReverdece "
7271be5931d95f89c3d9c62f,Lopez,"Seguimos celebrando el cumpleaños de Bogotá con buenas noticias para los emprendedores.👏 Hoy lanzamos la nueva sede C-Emprende, que busca crear y fortalecer los emprendimientos de la ciudad y el país. ¡Conéctense! #BogotáImparable 
"
d26700316f65328472108f3a,Uribe,A los  bloqueos y al vandalismo  no solo se opone el jefe de Estado Colombiano; contra  esos flagelos antidemocráticos se levanta  la inmensa y gran mayoría de la sociedad civil colombiana. @CIDH @IvanDuque @OEA_oficial
98d1d9a2157dbfc21137617d,Petro,"La reconstrucción, pensada como contratación externa a los habitantes de la isla, llevó una fuerza de trabajo foranea y una cantidad de funcionarios que pervirtió por completo la economía de la isla. Hoy un huevo vale mil pesos, una naranja 12.000 pesos y un arriendo 7 millones"
33a1a91943168515e92b5b20,Lopez,"Los 12 Distritos Creativos que tiene Bogotá funcionan como áreas de desarrollo económico y cultural; ayer recorrimos el Distrito San Felipe un área de renovación urbana, donde se vive, disfruta y respira el arte. "
a077c303fdee8048f9737010,Uribe,"La violencia que ha aparecido en estos días, no ha sido espontánea, es premeditada y orquestada. 

La protesta social ha sido espontánea, entendemos el dolor por la agudización de la pobreza y también por la reforma tributaria con la cual no estuvimos de acuerdo. "
eefff01c616c8526ab9bb3bd,Uribe,Nuestra solidaridad con el Representante Jairo Cristo de Norte de Santander por el fallecimiento de su hermana Jacqueline. Solidaridad querida familia
b1ccd5fb03eaa4b32cca82d8,Petro,"El incremento de la pobreza en Colombia es de los peores de América latina, lo que demuestra como ha sido de ""michicato"" el plan de ayuda social.

El peor caso es Bogotá. Todas las conquistas de disminución de pobreza en la ciudad dese el 2003  han sido borradas."
25f526a0cf3242a60f0e32c5,Petro,"La historia de HIdroituango no se debe repetir. Es la historia de una privatización de facto, en beneficio de un grupo empresarial que dueño de la mayor parte del cemento del país, decidió burlar las normas técnicas por echar más cemento, es decir, por hacer más ganancias. "
cc26559dd6ac0ae15338a317,Uribe,La Mojana necesita la mayor atención social 
6a87e379b2f57300af267bec,Petro,"Este es el porro "" A la Carga"" de Francisco "" Pacho"" Galán

Debería volver a sonar en las nuevas luchas del Pacto Histórico

"
1fa8ab7111d9061eff4654ca,Lopez,"Los invitamos a ver esta obra, la llevaremos por las localidades de Bogotá para enseñarles a todos que el mejor acto de amor por nuestros cuidadores es liberarles tiempo para cumplir sus sueños!

#LaBogotáQueEstamosConstruyendo es con justicia, oportunidades, respeto y cuidado.  "
c7cdb0e22ac29c53e262463d,Lopez,"Le pido al @ConcejoDeBogota que apruebe los recursos del Plan de Rescate Social. Los necesitamos para seguir generando empleo, avanzar en proyectos de salud, educación, garantizar renta básica y dar oportunidades para más mujeres, jóvenes y familias. #BogotáImparable "
3a7626a0257b9e2e6eb546ba,Petro,"Por qué Colombia.perdió el.grado de inversion?

1. Porque en el 2019 aprobó una reforma tributaria que por reducir impuestos a los ""cacaos"", desfinanció el presupuesto.

2. Porque en el 2020 se sobre endeudó el estado para financiar una política de sostenimiento de los ""cacaos"" "
58350c75589498786ee39281,Petro,Primero renuncio antes de subir la edad pensional.
432bf82d2c4834374687259d,Uribe,Despliegue total de la Fuerza Militar y de Policía para recuperar el orden en Colombia - #Comunicado @CeDemocratico 
c475e5ee2e48de5bdbb5740a,Petro,"La enorme inmigración venezolana tiene su origen en profundos errores de políticas económica del vecino país, que no estimuló la producción sino la extracción de petroleo, y del bloqueo, al cual ha ayudado el propio gobierno colombiano"
94953612e0abbfe4498dc268,Uribe,"En Cali incautaron dinero en efectivo, el cual presuntamente sería utilizado para pagar a quienes protagonizan los bloqueos criminales. 

@FiscaliaCol debe avanzar con rapidez para contarle al país de dónde provienen estos recursos. 

¿Quién es el interesado en mantener el caos? "
3fa6820480dd9a33d66ba09e,Lopez,"#EnVivo 🔴 Tras confirmación del INS de presencia de variante DELTA en Colombia, mucho más transmisible, tenemos que avanzar rápidamente en la vacunación. A esta hora recorremos algunos puntos de vacunación. ¡A vacunarse, la mejor vacuna es la disponible!
"
7ff8bcff659e75c19d19509b,Lopez,"¡La vacunación en Bogotá no se detiene! 

#AEstaHora visitamos el punto de vacunación de la EPS Compensar para conocer el proceso que realizan los usuarios para acceder al servicio. Hoy Bogotá cuenta con alrededor de 400 puntos de vacunación contra el Covid-19. "
2923172845f7f56f86c969ac,Uribe,"Ilusiona mucho la integración Ecuador-Nariño, llegan muchos turistas por la carretera que entre Ipiales y Pasto está casi toda en doble calzada, gracias al Gbno anterior. Además muy buenos servicios médicos en Pasto.
Gran realidad y posibilidad"
d16dd76270464dbc8e5b7d62,Lopez,Con Fenalco trabajaremos en 3 frentes: 1. conexión de cámaras de establecimientos de comercio con Policía para mejor vigilancia; 2. Trabajo conjunto para el mejoramiento del espacio público con #JuntosCuidamosBogotá; 3. Preparación de la estrategia Bogotá 24h para cierre de año. 
36817e75b0316186cd9dcd3e,Lopez,"Abrazo y solidaridad querido @MauroToroO.

Tu trabajo riguroso y propuestas deben ser debatidas en democracia, no en matoneo. "
40850ea64b16a663bdf9ef0e,Lopez,"Hace un año sufrimos con #LeyDePagoAPlazosJustos y juntos lo logramos!

Este año sufrimos con #LeyComidaChatarra y juntos lo logramos!

Gracias a uds los ciudadanos estamos demostrando que SÍ podemos hacer política diferente y de la buena,porque #NosTocóALosCiudadanosSerPolíticos "
04c7ce8262d7eea6f8d8af25,Lopez,"A diferencia de otros días, hoy no podré estar en nuestros #MercadosCampesinos. Invito a todos quienes puedan acercarse este fin de semana a los puntos que tenemos o a pedir su mercado a domicilio. Apoyemos al campo comprando a precios justos y sin intermediarios.🍅🥔🌽 "
06f6285f821f9e31eaa779f9,Lopez,"#20dejulio Escuchen esta versión de Filarmónica de música colombiana del Himno Nacional en versión bambuquera. #IdeasParaElHimnoNacional 
@filarmonibogota @DanielSamperO @diariocriterio "
4e62fa59e5a705dfd25c62aa,Uribe,Acabar con la medicina prepagada y los planes complementarios es quitarle recursos a la salud. Pólizas que pagan los particulares le ahorran recursos al sistema
cf1a30719c92b170b96570ef,Uribe,"Hace 5 años nos robaron la democracia en Colombia, desconocieron una regla de oro: ¡las votaciones se respetan! 

Los invitamos a la ""Cumbre Nacional de Patriotas"" el próximo sábado 2 de octubre 6PM en el Hotel Tequendama, salón rojo. 

Inscripción:  "
